2843,3,1.2702726,47,2017-08-16T02:50:24.798071275Z,FALSE
2946,3,0.08410276,20,2017-08-16T02:50:24.798139455Z,FALSE
3248,3,0.68542767,41,2017-08-16T02:50:24.798323601Z,FALSE
3391,3,5.624897,32,2017-08-16T02:50:24.798404743Z,FALSE
3540,3,4.223272,93,2017-08-16T02:50:24.798504707Z,TRUE
3931,3,0.51763797,63,2017-08-16T02:50:24.798741842Z,FALSE
4933,3,9.061576,67,2017-08-16T02:50:24.79941372Z,TRUE
99,4,0.9984908,71,2017-08-16T02:50:24.796325932Z,TRUE
283,4,9.801112,19,2017-08-16T02:50:24.796441864Z,FALSE
2773,4,0.5013151,61,2017-08-16T02:50:24.798027411Z,TRUE
4079,4,6.1725855,28,2017-08-16T02:50:24.79883851Z,FALSE
4683,4,5.675883,80,2017-08-16T02:50:24.799258065Z,TRUE
151,5,1.1640856,46,2017-08-16T02:50:24.796366302Z,FALSE
537,5,7.3515415,92,2017-08-16T02:50:24.796629519Z,TRUE
1011,5,9.068216,15,2017-08-16T02:50:24.796929217Z,FALSE
1049,5,0.99484116,94,2017-08-16T02:50:24.796952073Z,TRUE
1979,5,9.524382,35,2017-08-16T02:50:24.797523948Z,FALSE
2287,5,7.9413247,48,2017-08-16T02:50:24.797726635Z,TRUE
3292,5,8.164373,80,2017-08-16T02:50:24.798349629Z,FALSE
3316,5,7.8495746,60,2017-08-16T02:50:24.798362497Z,FALSE
4408,5,6.244544,23,2017-08-16T02:50:24.799071664Z,FALSE
4795,5,2.4253964,14,2017-08-16T02:50:24.799333044Z,TRUE
110,6,9.096606,24,2017-08-16T02:50:24.796334943Z,FALSE
442,6,7.010623,94,2017-08-16T02:50:24.79655968Z,TRUE
863,6,3.5326478,64,2017-08-16T02:50:24.79683023Z,FALSE
1361,6,6.4755325,60,2017-08-16T02:50:24.797144962Z,TRUE
1644,6,7.9065504,24,2017-08-16T02:50:24.79731831Z,FALSE
2230,6,8.194865,31,2017-08-16T02:50:24.797688438Z,TRUE
2906,6,9.79104,52,2017-08-16T02:50:24.79811624Z,TRUE
2990,6,3.583818,35,2017-08-16T02:50:24.798163094Z,FALSE
3188,6,7.8569593,20,2017-08-16T02:50:24.798288784Z,FALSE
3964,6,1.7029917,92,2017-08-16T02:50:24.798759764Z,TRUE
4110,6,5.802753,78,2017-08-16T02:50:24.798861409Z,TRUE
4830,6,1.5616741,84,2017-08-16T02:50:24.799354851Z,TRUE
4918,6,4.683784,91,2017-08-16T02:50:24.799404009Z,TRUE
2172,7,8.58132,57,2017-08-16T02:50:24.797655268Z,TRUE
2511,7,8.72481,63,2017-08-16T02:50:24.797863585Z,FALSE
3036,7,5.213855,55,2017-08-16T02:50:24.798189926Z,TRUE
4602,7,5.612561,40,2017-08-16T02:50:24.799196363Z,FALSE
171,8,3.4853818,62,2017-08-16T02:50:24.796377167Z,FALSE
373,8,6.054864,70,2017-08-16T02:50:24.796497627Z,TRUE
677,8,5.0957804,14,2017-08-16T02:50:24.796723634Z,FALSE
999,8,7.0353737,82,2017-08-16T02:50:24.796922794Z,TRUE
1518,8,4.693366,45,2017-08-16T02:50:24.797245741Z,FALSE
2308,8,9.312027,13,2017-08-16T02:50:24.797747497Z,FALSE
2491,8,1.9365668,90,2017-08-16T02:50:24.797850934Z,TRUE
2929,8,6.579948,48,2017-08-16T02:50:24.798128505Z,TRUE
3474,8,4.8780794,25,2017-08-16T02:50:24.798466932Z,FALSE
3634,8,3.1790185,90,2017-08-16T02:50:24.798557799Z,TRUE
3801,8,5.448762,55,2017-08-16T02:50:24.798667745Z,FALSE
3921,8,1.642028,43,2017-08-16T02:50:24.798736363Z,FALSE
4397,8,7.0496807,84,2017-08-16T02:50:24.799065662Z,TRUE
333,9,6.7284203,30,2017-08-16T02:50:24.796470665Z,TRUE
1219,9,1.0335426,77,2017-08-16T02:50:24.797062464Z,TRUE
1839,9,1.78315,39,2017-08-16T02:50:24.797442428Z,FALSE
2019,9,1.3110211,64,2017-08-16T02:50:24.79755413Z,TRUE
2657,9,0.019867478,23,2017-08-16T02:50:24.797958768Z,FALSE
2837,9,5.9103327,21,2017-08-16T02:50:24.798066312Z,FALSE
3477,9,5.975328,65,2017-08-16T02:50:24.798468542Z,TRUE
3706,9,3.7591622,86,2017-08-16T02:50:24.798606928Z,TRUE
3729,9,0.5111172,13,2017-08-16T02:50:24.798626605Z,FALSE
4530,9,9.505241,51,2017-08-16T02:50:24.799153892Z,FALSE
4919,9,4.849697,71,2017-08-16T02:50:24.799404514Z,TRUE
1755,10,0.65381616,13,2017-08-16T02:50:24.797394199Z,FALSE
2036,10,0.2857376,88,2017-08-16T02:50:24.79756862Z,TRUE
2175,10,2.1025357,55,2017-08-16T02:50:24.797656859Z,FALSE
2568,10,1.4983306,21,2017-08-16T02:50:24.797901181Z,FALSE
2712,10,0.5912393,41,2017-08-16T02:50:24.797990239Z,TRUE
3009,10,3.3976774,72,2017-08-16T02:50:24.798175431Z,TRUE
3015,10,6.264084,20,2017-08-16T02:50:24.798178638Z,TRUE
3113,10,6.1936426,29,2017-08-16T02:50:24.798233433Z,FALSE
3537,10,6.479863,32,2017-08-16T02:50:24.798503109Z,TRUE
3727,10,5.3071203,63,2017-08-16T02:50:24.798625537Z,FALSE
3790,10,4.784827,39,2017-08-16T02:50:24.798661816Z,FALSE
4010,10,8.156573,56,2017-08-16T02:50:24.798798687Z,TRUE
4468,10,2.7347636,37,2017-08-16T02:50:24.799106437Z,FALSE
124,11,6.430172,88,2017-08-16T02:50:24.796345598Z,FALSE
654,11,1.0300364,27,2017-08-16T02:50:24.796711075Z,FALSE
1665,11,8.784227,65,2017-08-16T02:50:24.797331472Z,TRUE
1837,11,6.5132723,52,2017-08-16T02:50:24.797441407Z,FALSE
2189,11,2.3264396,10,2017-08-16T02:50:24.797666329Z,FALSE
2516,11,9.664939,33,2017-08-16T02:50:24.797866319Z,FALSE
2660,11,5.1146193,10,2017-08-16T02:50:24.797960344Z,FALSE
3174,11,8.749403,21,2017-08-16T02:50:24.798281073Z,FALSE
3444,11,9.141731,33,2017-08-16T02:50:24.798448255Z,TRUE
4140,11,9.043728,10,2017-08-16T02:50:24.798895645Z,TRUE
4210,11,2.3001192,83,2017-08-16T02:50:24.798947245Z,TRUE
4666,11,4.652826,42,2017-08-16T02:50:24.799246615Z,FALSE
1523,12,9.514911,82,2017-08-16T02:50:24.797248437Z,TRUE
1710,12,0.01422935,38,2017-08-16T02:50:24.797355894Z,FALSE
2198,12,4.3776684,53,2017-08-16T02:50:24.797671116Z,FALSE
3730,12,5.132937,86,2017-08-16T02:50:24.798627104Z,TRUE
4266,12,6.203719,79,2017-08-16T02:50:24.798988792Z,FALSE
164,13,5.2015905,29,2017-08-16T02:50:24.796373343Z,FALSE
1036,13,2.641566,58,2017-08-16T02:50:24.79694488Z,TRUE
1934,13,9.430249,63,2017-08-16T02:50:24.79749954Z,TRUE
2288,13,4.298268,42,2017-08-16T02:50:24.797727419Z,FALSE
3545,13,9.809722,11,2017-08-16T02:50:24.798507393Z,FALSE
4590,13,7.124727,48,2017-08-16T02:50:24.79918993Z,FALSE
4606,13,7.217417,25,2017-08-16T02:50:24.799198527Z,TRUE
4699,13,0.96310747,54,2017-08-16T02:50:24.799266778Z,TRUE
4914,13,0.9694246,74,2017-08-16T02:50:24.799401861Z,TRUE
500,14,3.0906942,90,2017-08-16T02:50:24.796604858Z,TRUE
938,14,3.6648998,82,2017-08-16T02:50:24.796886154Z,TRUE
2077,14,7.6738997,91,2017-08-16T02:50:24.797595487Z,TRUE
2465,14,8.654926,58,2017-08-16T02:50:24.797837006Z,TRUE
2920,14,9.495004,56,2017-08-16T02:50:24.798123639Z,TRUE
3811,14,2.858145,31,2017-08-16T02:50:24.798673118Z,TRUE
3880,14,5.4442353,19,2017-08-16T02:50:24.798712537Z,TRUE
176,15,7.188919,78,2017-08-16T02:50:24.796379856Z,TRUE
483,15,1.7752391,28,2017-08-16T02:50:24.796591836Z,FALSE
492,15,1.479029,72,2017-08-16T02:50:24.796598735Z,FALSE
545,15,7.9336877,77,2017-08-16T02:50:24.796633843Z,TRUE
857,15,0.3824563,85,2017-08-16T02:50:24.796827047Z,FALSE
1010,15,5.3565116,38,2017-08-16T02:50:24.796928697Z,FALSE
1623,15,7.251105,57,2017-08-16T02:50:24.797306799Z,TRUE
1909,15,4.01337,73,2017-08-16T02:50:24.797484227Z,TRUE
2095,15,5.4651947,73,2017-08-16T02:50:24.797605096Z,TRUE
2989,15,4.144511,82,2017-08-16T02:50:24.798162595Z,TRUE
3031,15,2.0092425,62,2017-08-16T02:50:24.798187244Z,TRUE
3438,15,8.096952,85,2017-08-16T02:50:24.798443872Z,TRUE
3733,15,6.1156325,80,2017-08-16T02:50:24.798628725Z,TRUE
4733,15,2.7967978,44,2017-08-16T02:50:24.799285012Z,FALSE
182,16,2.3215249,50,2017-08-16T02:50:24.796383227Z,FALSE
1351,16,1.3228438,41,2017-08-16T02:50:24.797139414Z,FALSE
1587,16,8.618486,71,2017-08-16T02:50:24.797284924Z,TRUE
1794,16,4.383774,25,2017-08-16T02:50:24.797418032Z,TRUE
3170,16,6.744923,10,2017-08-16T02:50:24.798278834Z,FALSE
3275,16,1.1811367,19,2017-08-16T02:50:24.798340339Z,FALSE
4026,16,3.3641865,88,2017-08-16T02:50:24.79880739Z,TRUE
4480,16,0.27173594,57,2017-08-16T02:50:24.7991133Z,TRUE
399,17,8.409409,26,2017-08-16T02:50:24.796520839Z,FALSE
461,17,6.47121,47,2017-08-16T02:50:24.796576494Z,FALSE
763,17,2.5697908,31,2017-08-16T02:50:24.796772327Z,FALSE
790,17,6.9629483,56,2017-08-16T02:50:24.796788993Z,FALSE
825,17,0.73985696,92,2017-08-16T02:50:24.796807881Z,TRUE
2416,17,3.8357515,29,2017-08-16T02:50:24.797808742Z,FALSE
2801,17,3.2747946,36,2017-08-16T02:50:24.798042913Z,FALSE
3431,17,0.67212236,76,2017-08-16T02:50:24.798438421Z,TRUE
3869,17,0.1400159,22,2017-08-16T02:50:24.798706533Z,FALSE
4883,17,3.7160757,55,2017-08-16T02:50:24.799385004Z,TRUE
269,18,5.605106,46,2017-08-16T02:50:24.796434137Z,TRUE
928,18,4.750721,55,2017-08-16T02:50:24.796880428Z,TRUE
2765,18,5.637899,56,2017-08-16T02:50:24.798022931Z,TRUE
3980,18,5.063705,27,2017-08-16T02:50:24.798774926Z,FALSE
4284,18,9.644568,29,2017-08-16T02:50:24.799000527Z,FALSE
4647,18,5.4947767,19,2017-08-16T02:50:24.799236052Z,FALSE
1290,19,8.607213,54,2017-08-16T02:50:24.797104222Z,FALSE
1298,19,2.9955015,40,2017-08-16T02:50:24.797108523Z,FALSE
1401,19,7.475277,84,2017-08-16T02:50:24.797166421Z,FALSE
1765,19,1.3463049,59,2017-08-16T02:50:24.79740023Z,TRUE
2074,19,8.302149,28,2017-08-16T02:50:24.797593843Z,FALSE
3601,19,5.91398,73,2017-08-16T02:50:24.798539942Z,TRUE
4228,19,0.34213093,72,2017-08-16T02:50:24.798965437Z,TRUE
4560,19,8.564819,79,2017-08-16T02:50:24.799173807Z,TRUE
600,20,4.7493033,10,2017-08-16T02:50:24.796670196Z,TRUE
606,20,0.7676428,41,2017-08-16T02:50:24.796675389Z,FALSE
1117,20,4.5578895,58,2017-08-16T02:50:24.796990896Z,TRUE
1191,20,0.65037477,86,2017-08-16T02:50:24.797044165Z,FALSE
1254,20,9.593917,87,2017-08-16T02:50:24.797082624Z,TRUE
1982,20,1.9336141,24,2017-08-16T02:50:24.797525564Z,TRUE
3140,20,7.91487,93,2017-08-16T02:50:24.798257816Z,TRUE
3787,20,1.7379434,31,2017-08-16T02:50:24.798660201Z,FALSE
4158,20,5.189046,71,2017-08-16T02:50:24.798909627Z,TRUE
4294,20,8.020156,42,2017-08-16T02:50:24.799008191Z,FALSE
353,21,4.370585,38,2017-08-16T02:50:24.796481585Z,FALSE
416,21,0.25548422,42,2017-08-16T02:50:24.79653006Z,TRUE
1078,21,5.0104876,87,2017-08-16T02:50:24.79696809Z,TRUE
1707,21,7.3823743,94,2017-08-16T02:50:24.797354282Z,TRUE
2067,21,7.6251965,51,2017-08-16T02:50:24.797589909Z,FALSE
2345,21,1.5119514,56,2017-08-16T02:50:24.797768111Z,TRUE
3511,21,3.6175556,14,2017-08-16T02:50:24.798487154Z,TRUE
3581,21,7.5795994,54,2017-08-16T02:50:24.7985273Z,FALSE
3804,21,6.4259377,59,2017-08-16T02:50:24.798669328Z,TRUE
3855,21,8.18986,34,2017-08-16T02:50:24.79869882Z,FALSE
4278,21,2.6983552,32,2017-08-16T02:50:24.798997101Z,TRUE
4564,21,0.1286565,33,2017-08-16T02:50:24.799175984Z,TRUE
115,22,1.5788867,85,2017-08-16T02:50:24.796339098Z,TRUE
410,22,3.7395663,25,2017-08-16T02:50:24.79652669Z,FALSE
444,22,7.2304487,68,2017-08-16T02:50:24.796561375Z,TRUE
924,22,1.0562451,81,2017-08-16T02:50:24.796878278Z,TRUE
2256,22,7.495501,40,2017-08-16T02:50:24.797704219Z,FALSE
2538,22,3.8195345,31,2017-08-16T02:50:24.797878121Z,FALSE
2648,22,7.095575,21,2017-08-16T02:50:24.797953966Z,TRUE
2800,22,9.934358,23,2017-08-16T02:50:24.798042401Z,FALSE
3233,22,2.3501189,19,2017-08-16T02:50:24.798315516Z,FALSE
3526,22,4.273942,31,2017-08-16T02:50:24.798497127Z,TRUE
3844,22,1.3879869,71,2017-08-16T02:50:24.798692884Z,TRUE
9,23,8.491706,29,2017-08-16T02:50:24.79626726Z,FALSE
325,23,3.885702,28,2017-08-16T02:50:24.796466223Z,FALSE
1030,23,4.5093017,64,2017-08-16T02:50:24.796941614Z,TRUE
1139,23,5.254754,80,2017-08-16T02:50:24.797002741Z,FALSE
1206,23,4.307264,52,2017-08-16T02:50:24.797053277Z,FALSE
1355,23,2.7910762,28,2017-08-16T02:50:24.797141702Z,FALSE
1473,23,5.005014,26,2017-08-16T02:50:24.797221203Z,FALSE
1572,23,9.010786,35,2017-08-16T02:50:24.797276841Z,FALSE
1815,23,5.793644,69,2017-08-16T02:50:24.797429511Z,TRUE
1822,23,5.062517,32,2017-08-16T02:50:24.797433245Z,TRUE
1825,23,4.6887584,17,2017-08-16T02:50:24.797434812Z,FALSE
3566,23,5.701972,65,2017-08-16T02:50:24.798518953Z,TRUE
3588,23,7.6241755,62,2017-08-16T02:50:24.79853295Z,FALSE
4020,23,8.614589,20,2017-08-16T02:50:24.798804078Z,FALSE
1211,24,5.6236277,83,2017-08-16T02:50:24.797055984Z,TRUE
1433,24,0.6150859,41,2017-08-16T02:50:24.797185762Z,FALSE
1505,24,0.73560804,17,2017-08-16T02:50:24.797238636Z,FALSE
1947,24,8.173388,16,2017-08-16T02:50:24.797506602Z,FALSE
2671,24,3.2822502,39,2017-08-16T02:50:24.797966205Z,FALSE
2852,24,5.109312,59,2017-08-16T02:50:24.79807851Z,TRUE
2871,24,7.79443,27,2017-08-16T02:50:24.798093979Z,TRUE
2876,24,3.8758264,24,2017-08-16T02:50:24.798097793Z,FALSE
3494,24,5.652213,43,2017-08-16T02:50:24.798477742Z,FALSE
3971,24,1.1740885,51,2017-08-16T02:50:24.798767858Z,TRUE
3973,24,5.1491213,68,2017-08-16T02:50:24.798769432Z,TRUE
4649,24,0.06115246,12,2017-08-16T02:50:24.799237137Z,FALSE
4774,24,9.037597,10,2017-08-16T02:50:24.799318703Z,FALSE
1309,25,6.281543,33,2017-08-16T02:50:24.797114491Z,FALSE
1329,25,2.0083525,74,2017-08-16T02:50:24.797125462Z,TRUE
1654,25,6.2886963,24,2017-08-16T02:50:24.797323832Z,FALSE
3320,25,1.3633857,86,2017-08-16T02:50:24.798364693Z,TRUE
4264,25,9.391883,39,2017-08-16T02:50:24.798987706Z,FALSE
4673,25,3.2206237,38,2017-08-16T02:50:24.799252569Z,FALSE
4746,25,9.331875,19,2017-08-16T02:50:24.799295767Z,TRUE
253,26,0.1142045,20,2017-08-16T02:50:24.79642361Z,TRUE
362,26,1.9148865,10,2017-08-16T02:50:24.796488805Z,FALSE
560,26,1.9478041,64,2017-08-16T02:50:24.79664186Z,FALSE
623,26,4.8811836,84,2017-08-16T02:50:24.796689164Z,TRUE
1170,26,4.0259423,37,2017-08-16T02:50:24.797026798Z,TRUE
1179,26,4.735586,21,2017-08-16T02:50:24.797034113Z,TRUE
3447,26,0.7029998,34,2017-08-16T02:50:24.798449957Z,FALSE
3513,26,2.3585842,51,2017-08-16T02:50:24.798488243Z,FALSE
3593,26,1.8690324,69,2017-08-16T02:50:24.798535648Z,TRUE
3785,26,9.024731,51,2017-08-16T02:50:24.798659117Z,FALSE
3822,26,6.489209,94,2017-08-16T02:50:24.798679086Z,TRUE
4906,26,0.41399378,82,2017-08-16T02:50:24.799397431Z,TRUE
595,27,2.5680003,34,2017-08-16T02:50:24.796666326Z,TRUE
786,27,9.657203,94,2017-08-16T02:50:24.796786766Z,TRUE
986,27,4.4890895,26,2017-08-16T02:50:24.796915843Z,TRUE
1968,27,0.09780686,14,2017-08-16T02:50:24.797518164Z,TRUE
1983,27,7.63739,40,2017-08-16T02:50:24.797526068Z,FALSE
2496,27,4.365213,28,2017-08-16T02:50:24.797853626Z,FALSE
2731,27,9.559876,28,2017-08-16T02:50:24.798000726Z,TRUE
2866,27,2.2881954,24,2017-08-16T02:50:24.798089936Z,FALSE
3049,27,6.5009317,94,2017-08-16T02:50:24.798196915Z,TRUE
3860,27,6.801384,39,2017-08-16T02:50:24.798701501Z,TRUE
4409,27,1.7992995,77,2017-08-16T02:50:24.799072189Z,TRUE
4432,27,5.5343227,82,2017-08-16T02:50:24.799086479Z,TRUE
4456,27,8.188059,42,2017-08-16T02:50:24.799099889Z,TRUE
4458,27,8.476096,69,2017-08-16T02:50:24.799101018Z,TRUE
4604,27,7.046085,84,2017-08-16T02:50:24.799197425Z,TRUE
208,28,3.8583608,61,2017-08-16T02:50:24.796399354Z,TRUE
862,28,4.283579,38,2017-08-16T02:50:24.796829715Z,FALSE
1923,28,5.9589567,15,2017-08-16T02:50:24.797493526Z,FALSE
1975,28,2.3043535,63,2017-08-16T02:50:24.797521878Z,TRUE
2591,28,3.2470489,56,2017-08-16T02:50:24.797919708Z,FALSE
3303,28,8.247011,43,2017-08-16T02:50:24.798355543Z,TRUE
3305,28,6.4004397,41,2017-08-16T02:50:24.79835664Z,TRUE
3315,28,0.2984239,13,2017-08-16T02:50:24.798361998Z,FALSE
3990,28,0.1760261,16,2017-08-16T02:50:24.79878313Z,FALSE
4742,28,7.2261553,26,2017-08-16T02:50:24.79929253Z,FALSE
1188,29,6.733802,79,2017-08-16T02:50:24.797041806Z,TRUE
1809,29,2.1963851,21,2017-08-16T02:50:24.797426194Z,FALSE
1993,29,1.7413813,26,2017-08-16T02:50:24.797533147Z,TRUE
2422,29,9.508635,87,2017-08-16T02:50:24.797812016Z,TRUE
2717,29,5.8256903,40,2017-08-16T02:50:24.797993051Z,FALSE
2897,29,7.972746,32,2017-08-16T02:50:24.798111434Z,FALSE
3238,29,7.9663305,11,2017-08-16T02:50:24.798318205Z,FALSE
3914,29,4.074126,94,2017-08-16T02:50:24.798732619Z,TRUE
4545,29,8.109018,86,2017-08-16T02:50:24.79916566Z,TRUE
4681,29,2.089284,45,2017-08-16T02:50:24.799256967Z,FALSE
120,30,1.4031205,91,2017-08-16T02:50:24.796343415Z,TRUE
405,30,6.287167,67,2017-08-16T02:50:24.79652402Z,TRUE
676,30,9.373487,13,2017-08-16T02:50:24.796723123Z,FALSE
1866,30,1.9175171,41,2017-08-16T02:50:24.797460345Z,FALSE
2474,30,9.9332485,31,2017-08-16T02:50:24.797841815Z,TRUE
2870,30,3.2120957,15,2017-08-16T02:50:24.798093176Z,TRUE
3165,30,5.521049,18,2017-08-16T02:50:24.798276033Z,FALSE
3698,30,4.3699975,85,2017-08-16T02:50:24.798600425Z,TRUE
3854,30,8.596975,49,2017-08-16T02:50:24.798698326Z,TRUE
4689,30,7.8711805,27,2017-08-16T02:50:24.799261295Z,FALSE
4770,30,6.7789364,55,2017-08-16T02:50:24.799315411Z,TRUE
808,31,8.240024,76,2017-08-16T02:50:24.796798835Z,TRUE
1046,31,3.3807743,49,2017-08-16T02:50:24.7969504Z,TRUE
1605,31,3.9262538,90,2017-08-16T02:50:24.797296836Z,TRUE
1786,31,0.6426461,75,2017-08-16T02:50:24.797411594Z,TRUE
2454,31,6.7099,81,2017-08-16T02:50:24.797831095Z,TRUE
2459,31,0.10512014,19,2017-08-16T02:50:24.797833775Z,FALSE
2539,31,2.9585023,78,2017-08-16T02:50:24.797878641Z,TRUE
2950,31,9.518136,34,2017-08-16T02:50:24.798141611Z,TRUE
2960,31,8.078552,16,2017-08-16T02:50:24.798147002Z,TRUE
3325,31,5.79041,72,2017-08-16T02:50:24.798367333Z,FALSE
1432,32,5.4228544,86,2017-08-16T02:50:24.797185013Z,TRUE
1457,32,3.3288825,88,2017-08-16T02:50:24.797205291Z,TRUE
1870,32,4.3954597,79,2017-08-16T02:50:24.797462624Z,TRUE
3788,32,4.168028,65,2017-08-16T02:50:24.798660716Z,FALSE
3915,32,9.619608,72,2017-08-16T02:50:24.798733192Z,FALSE
4249,32,7.29716,14,2017-08-16T02:50:24.798979588Z,FALSE
4623,32,7.7307057,39,2017-08-16T02:50:24.799209596Z,FALSE
4807,32,1.0184395,79,2017-08-16T02:50:24.799342296Z,TRUE
4884,32,8.58985,57,2017-08-16T02:50:24.799385557Z,TRUE
603,33,1.8216181,44,2017-08-16T02:50:24.796672766Z,FALSE
1028,33,8.163378,30,2017-08-16T02:50:24.796940501Z,FALSE
1074,33,7.0694847,46,2017-08-16T02:50:24.796965932Z,FALSE
1375,33,9.294498,15,2017-08-16T02:50:24.797152433Z,TRUE
1568,33,6.9499493,28,2017-08-16T02:50:24.797274734Z,FALSE
1791,33,8.547545,63,2017-08-16T02:50:24.79741427Z,TRUE
1930,33,1.8836607,25,2017-08-16T02:50:24.79749743Z,TRUE
2834,33,4.2137575,60,2017-08-16T02:50:24.798063846Z,FALSE
2898,33,1.7920744,91,2017-08-16T02:50:24.798111952Z,TRUE
4030,33,9.732876,65,2017-08-16T02:50:24.798809697Z,TRUE
4985,33,8.510631,27,2017-08-16T02:50:24.799441323Z,FALSE
100,34,4.145195,57,2017-08-16T02:50:24.796326777Z,TRUE
496,34,9.734015,35,2017-08-16T02:50:24.79660172Z,FALSE
1732,34,6.4845314,50,2017-08-16T02:50:24.797375077Z,FALSE
1742,34,5.257811,74,2017-08-16T02:50:24.79738318Z,TRUE
4296,34,4.8611736,73,2017-08-16T02:50:24.799009301Z,TRUE
4907,34,0.4589403,51,2017-08-16T02:50:24.799398021Z,FALSE
130,35,0.63834244,83,2017-08-16T02:50:24.796354781Z,FALSE
371,35,5.028891,52,2017-08-16T02:50:24.796495981Z,TRUE
488,35,6.8221993,73,2017-08-16T02:50:24.796595533Z,TRUE
1130,35,6.2197933,29,2017-08-16T02:50:24.796997856Z,FALSE
3478,35,5.598188,14,2017-08-16T02:50:24.798469109Z,FALSE
3938,35,3.2910185,31,2017-08-16T02:50:24.798745702Z,FALSE
4575,35,9.178846,63,2017-08-16T02:50:24.799181884Z,TRUE
4857,35,4.0677876,16,2017-08-16T02:50:24.799369331Z,FALSE
1185,36,3.5850492,30,2017-08-16T02:50:24.797039177Z,FALSE
1189,36,5.6651073,43,2017-08-16T02:50:24.797042591Z,TRUE
1369,36,9.363219,49,2017-08-16T02:50:24.797149193Z,TRUE
1635,36,7.7485704,61,2017-08-16T02:50:24.797313393Z,FALSE
1738,36,8.014985,89,2017-08-16T02:50:24.79738014Z,TRUE
1886,36,3.0756643,24,2017-08-16T02:50:24.797471288Z,FALSE
2216,36,1.4916378,45,2017-08-16T02:50:24.797680876Z,FALSE
2359,36,6.9456205,18,2017-08-16T02:50:24.797775669Z,TRUE
2420,36,5.767176,44,2017-08-16T02:50:24.797810922Z,FALSE
3146,36,0.20048025,50,2017-08-16T02:50:24.798262745Z,FALSE
3956,36,4.524995,93,2017-08-16T02:50:24.798755574Z,TRUE
4098,36,5.8885,12,2017-08-16T02:50:24.798855Z,FALSE
4393,36,9.891097,56,2017-08-16T02:50:24.799063552Z,FALSE
4401,36,5.5267696,88,2017-08-16T02:50:24.799067854Z,TRUE
4418,36,7.044777,71,2017-08-16T02:50:24.799078889Z,TRUE
828,37,7.116122,30,2017-08-16T02:50:24.796809525Z,FALSE
1015,37,2.0190864,89,2017-08-16T02:50:24.796931421Z,TRUE
1131,37,1.6992999,80,2017-08-16T02:50:24.796998436Z,TRUE
1474,37,9.685427,48,2017-08-16T02:50:24.797221935Z,TRUE
1540,37,9.181413,68,2017-08-16T02:50:24.797259542Z,TRUE
2148,37,0.9032563,45,2017-08-16T02:50:24.797642023Z,FALSE
2392,37,2.219513,42,2017-08-16T02:50:24.79779578Z,FALSE
2786,37,5.427492,53,2017-08-16T02:50:24.798034529Z,FALSE
2835,37,0.6886072,27,2017-08-16T02:50:24.79806471Z,TRUE
3137,37,5.3577924,69,2017-08-16T02:50:24.798254979Z,FALSE
4051,37,6.2430277,85,2017-08-16T02:50:24.798823349Z,TRUE
4410,37,6.7572746,23,2017-08-16T02:50:24.799072774Z,FALSE
